air_id,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
199,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",2026-03-03 15:00:00,29.503664,75.467934,PM10,17,54,31
200,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",2026-03-03 15:00:00,29.503664,75.467934,NH3,13,15,14
201,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",2026-03-03 15:00:00,29.503664,75.467934,CO,25,33,27
202,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",2026-03-03 15:00:00,29.503664,75.467934,OZONE,57,81,71
203,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",2026-03-03 15:00:00,28.422681,77.148944,CO,17,46,28
204,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",2026-03-03 15:00:00,28.4227,77.0667,NO2,4,10,6
205,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",2026-03-03 15:00:00,28.4227,77.0667,CO,26,63,39
206,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",2026-03-03 15:00:00,28.450124,77.026305,OZONE,4,31,22
207,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",2026-03-03 15:00:00,28.6701,76.9254,PM2.5,70,337,241
208,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",2026-03-03 15:00:00,28.6701,76.9254,NH3,12,13,13
209,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-03-03 15:00:00,28.806223,76.141105,PM10,44,268,72
210,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-03-03 15:00:00,28.806223,76.141105,SO2,1,8,5
211,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-03-03 15:00:00,28.806223,76.141105,CO,14,20,18
212,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",2026-03-03 15:00:00,28.593883,76.270653,PM2.5,257,311,291
213,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",2026-03-03 15:00:00,28.593883,76.270653,NO2,9,20,15
214,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2026-03-03 15:00:00,23.002657,72.591912,OZONE,42,109,72
215,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2026-03-03 15:00:00,23.020509,72.579261,PM2.5,76,302,160
216,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2026-03-03 15:00:00,23.020509,72.579261,PM10,110,224,158
217,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2026-03-03 15:00:00,23.020509,72.579261,NH3,13,114,46
218,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2026-03-03 15:00:00,23.016834,72.625775,NH3,4,8,5
219,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2026-03-03 15:00:00,23.016834,72.625775,CO,33,172,50
220,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2026-03-03 15:00:00,23.041137,72.456691,NO2,11,78,33
221,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-03-03 15:00:00,23.076793,72.627874,PM2.5,44,356,182
222,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-03-03 15:00:00,23.076793,72.627874,PM10,95,230,132
223,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-03-03 15:00:00,23.076793,72.627874,NH3,1,11,4
224,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",2026-03-03 15:00:00,21.613267,73.010555,SO2,28,29,29
225,India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",2026-03-03 15:00:00,21.755417,72.139056,NO2,60,103,89
226,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",2026-03-03 15:00:00,23.221714,72.654328,SO2,6,24,16
227,India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",2026-03-03 15:00:00,23.59315,72.372792,PM10,45,255,109
228,India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",2026-03-03 15:00:00,23.59315,72.372792,CO,114,120,116
229,India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",2026-03-03 15:00:00,22.248853,70.776774,NO2,9,104,30
230,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",2026-03-03 15:00:00,28.2068,76.7997,PM10,115,193,162
231,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",2026-03-03 15:00:00,28.2068,76.7997,OZONE,6,45,30
232,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2026-03-03 15:00:00,28.39072,77.30059,SO2,8,8,8
233,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2026-03-03 15:00:00,28.39072,77.30059,OZONE,29,34,31
234,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",2026-03-03 15:00:00,28.360699,76.93609,PM10,98,137,118
235,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",2026-03-03 15:00:00,28.360699,76.93609,OZONE,10,51,35
236,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",2026-03-03 15:00:00,28.060249,76.113115,OZONE,8,30,19
237,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2026-03-03 15:00:00,29.5364,75.0158,PM2.5,71,287,170
238,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",2026-03-03 15:00:00,29.0272,77.0621,PM10,53,113,85
239,India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-03-03 15:00:00,30.148057,77.289347,NH3,1,4,4
240,India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-03-03 15:00:00,30.148057,77.289347,CO,27,52,50
241,India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-03-03 15:00:00,30.148057,77.289347,OZONE,8,33,33
242,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2026-03-03 15:00:00,30.943887,76.801991,NO2,9,57,30
243,India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",2026-03-03 15:00:00,34.031606,75.009712,NO2,10,70,34
244,India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",2026-03-03 15:00:00,34.06313,74.96017,SO2,2,4,3
245,India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",2026-03-03 15:00:00,34.066206,74.81982,PM2.5,15,33,23
246,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2026-03-03 15:00:00,12.913522,77.59508,PM2.5,39,65,52
247,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2026-03-03 15:00:00,12.913522,77.59508,NO2,26,27,27
248,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2026-03-03 15:00:00,12.951913,77.539784,OZONE,46,206,206
249,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2026-03-03 15:00:00,13.029152,77.585901,PM2.5,69,151,108
250,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2026-03-03 15:00:00,13.029152,77.585901,OZONE,7,20,13
251,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2026-03-03 15:00:00,12.938539,77.5901,NH3,3,10,4
252,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2026-03-03 15:00:00,12.21041,76.37376,NH3,3,6,5
253,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2026-03-03 15:00:00,12.21041,76.37376,SO2,2,8,4
254,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2026-03-03 15:00:00,13.94,75.555917,CO,12,46,33
255,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2026-03-03 15:00:00,16.7602,77.1428,PM2.5,52,162,100
256,India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2026-03-03 15:00:00,28.3153,76.9143,NO2,2,39,16
257,India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2026-03-03 15:00:00,28.3153,76.9143,NH3,4,10,7
258,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",2026-03-03 15:00:00,29.432304,76.972765,PM10,111,144,128
259,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",2026-03-03 15:00:00,28.52123,76.37138,SO2,NA,NA,NA
260,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",2026-03-03 15:00:00,12.917348,77.622813,OZONE,21,57,44
261,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",2026-03-03 15:00:00,13.428828,77.731418,NH3,NA,NA,NA
262,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2026-03-03 15:00:00,13.328028,75.797056,PM2.5,50,82,64
263,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2026-03-03 15:00:00,12.938539,77.5901,SO2,6,41,19
264,India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2026-03-03 15:00:00,12.781628,77.629915,PM2.5,50,313,90
265,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",2026-03-03 15:00:00,13.02702,77.494094,PM2.5,18,59,35
266,India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2026-03-03 15:00:00,17.336318,76.847397,SO2,2,4,1
267,India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2026-03-03 15:00:00,17.336318,76.847397,OZONE,29,33,30
268,India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2026-03-03 15:00:00,15.459706,75.008381,CO,28,83,65
269,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",2026-03-03 15:00:00,28.148556,77.332067,NH3,8,9,9
270,India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-03-03 15:00:00,26.259242,78.216432,PM2.5,44,420,156
271,India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-03-03 15:00:00,26.259242,78.216432,NO2,11,18,15
272,India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-03-03 15:00:00,26.259242,78.216432,NH3,2,7,4
273,India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2026-03-03 15:00:00,26.200388,78.147714,NO2,8,84,24
274,India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2026-03-03 15:00:00,22.7289,75.8076,PM10,31,352,96
275,India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2026-03-03 15:00:00,22.7289,75.8076,OZONE,8,23,20
276,India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2026-03-03 15:00:00,22.431,75.5213,PM2.5,NA,NA,NA
277,India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2026-03-03 15:00:00,22.431,75.5213,PM10,NA,NA,NA
278,India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2026-03-03 15:00:00,22.7524,75.8872,CO,33,119,101
279,India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2026-03-03 15:00:00,19.786089,72.757971,SO2,2,30,9
280,India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2026-03-03 15:00:00,19.786089,72.757971,OZONE,3,129,60
281,India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",2026-03-03 15:00:00,19.9629,79.298714,CO,26,33,29
282,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2026-03-03 15:00:00,19.97753,79.233709,SO2,1,96,28
283,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2026-03-03 15:00:00,19.97753,79.233709,CO,35,41,40
284,India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2026-03-03 15:00:00,20.918946,74.776388,PM10,64,250,148
285,India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2026-03-03 15:00:00,20.918946,74.776388,NH3,2,3,2
286,India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2026-03-03 15:00:00,20.918946,74.776388,OZONE,29,84,31
287,India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2026-03-03 15:00:00,21.001264,75.565602,SO2,12,100,29
288,India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-03-03 15:00:00,20.940236,77.789525,PM2.5,56,95,72
289,India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-03-03 15:00:00,20.940236,77.789525,NH3,1,3,3
290,India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-03-03 15:00:00,20.940236,77.789525,SO2,5,13,8
291,India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2026-03-03 15:00:00,20.939198,77.765701,PM2.5,34,194,72
292,India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2026-03-03 15:00:00,20.939198,77.765701,CO,30,104,34
293,India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2026-03-03 15:00:00,19.87562,75.38731,SO2,12,25,16
294,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2026-03-03 15:00:00,19.838944,75.244448,PM2.5,37,323,104
295,India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2026-03-03 15:00:00,24.584344,80.854941,SO2,19,21,20
296,India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2026-03-03 15:00:00,24.10897,82.64558,SO2,36,54,41
297,India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2026-03-03 15:00:00,24.10897,82.64558,OZONE,1,78,44
298,India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2026-03-03 15:00:00,19.10122,74.73339,PM10,60,124,83
299,India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2026-03-03 15:00:00,19.10122,74.73339,NH3,5,7,6
300,India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2026-03-03 15:00:00,19.10122,74.73339,OZONE,23,157,108
301,India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2026-03-03 15:00:00,23.218135,79.95777,PM2.5,18,270,90
302,India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2026-03-03 15:00:00,23.50016,80.23284,PM2.5,27,307,137
303,India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2026-03-03 15:00:00,23.50016,80.23284,OZONE,10,100,73
304,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2026-03-03 15:00:00,23.10844,77.511428,PM10,74,325,144
305,India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2026-03-03 15:00:00,23.838586,78.759431,NH3,4,9,6
306,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2026-03-03 15:00:00,16.7602,77.1428,OZONE,18,19,18
307,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",2026-03-03 15:00:00,11.875,75.3732,NH3,1,2,2
308,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2026-03-03 15:00:00,8.8787,76.6073,PM2.5,41,49,46
309,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2026-03-03 15:00:00,8.514909,76.943588,PM2.5,30,58,42
310,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2026-03-03 15:00:00,8.514909,76.943588,OZONE,2,57,38
311,India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2026-03-03 15:00:00,19.16485,73.23409,CO,24,66,53
312,India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2026-03-03 15:00:00,19.02439,73.040672,NO2,33,60,49
313,India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2026-03-03 15:00:00,19.02439,73.040672,OZONE,1,59,36
314,India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2026-03-03 15:00:00,19.309073,73.057223,PM10,84,185,132
315,India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2026-03-03 15:00:00,19.309073,73.057223,NH3,4,7,5
316,India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2026-03-03 15:00:00,19.309073,73.057223,SO2,3,17,10
317,India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2026-03-03 15:00:00,23.163174,79.973061,SO2,4,7,6
318,India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2026-03-03 15:00:00,23.163174,79.973061,OZONE,5,48,21
319,India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2026-03-03 15:00:00,23.142888,79.916147,NO2,7,111,45
320,India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2026-03-03 15:00:00,23.168606,79.932247,PM2.5,25,356,144
321,India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2026-03-03 15:00:00,23.168606,79.932247,CO,4,132,37
322,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2026-03-03 15:00:00,23.210494,77.425409,NH3,4,6,5
323,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2026-03-03 15:00:00,23.210494,77.425409,CO,4,109,9
324,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2026-03-03 15:00:00,23.233584,77.400574,PM2.5,33,397,175
325,India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2026-03-03 15:00:00,22.968259,76.064118,OZONE,30,90,44
326,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2026-03-03 15:00:00,19.165332,72.922099,CO,4,95,49
327,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2026-03-03 15:00:00,18.96702,72.84214,PM10,64,154,110
328,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2026-03-03 15:00:00,18.96702,72.84214,NO2,38,109,64
329,India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2026-03-03 15:00:00,19.187866,72.830407,PM10,30,184,91
330,India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2026-03-03 15:00:00,19.187866,72.830407,OZONE,1,28,10
331,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2026-03-03 15:00:00,19.175,72.9419,PM2.5,30,365,154
332,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2026-03-03 15:00:00,18.897756,72.81332,NH3,3,5,4
333,India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2026-03-03 15:00:00,21.121801,79.04952,NH3,1,13,4
334,India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2026-03-03 15:00:00,21.14472,79.107595,PM2.5,64,353,186
335,India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2026-03-03 15:00:00,21.14472,79.107595,NO2,22,112,44
336,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2026-03-03 15:00:00,21.152875,79.051753,NH3,5,9,7
337,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2026-03-03 15:00:00,21.152875,79.051753,SO2,3,93,27
338,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2026-03-03 15:00:00,21.152875,79.051753,OZONE,2,20,16
339,India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2026-03-03 15:00:00,21.143383,79.048912,CO,9,110,30
340,India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2026-03-03 15:00:00,21.001264,75.565602,OZONE,15,95,68
341,India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2026-03-03 15:00:00,19.854616,75.905894,NO2,3,10,6
342,India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2026-03-03 15:00:00,19.854616,75.905894,SO2,15,22,18
343,India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",2026-03-03 15:00:00,19.192056,72.958519,PM10,98,101,98
344,India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",2026-03-03 15:00:00,19.192056,72.958519,SO2,10,40,19
345,India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2026-03-03 15:00:00,16.687045,74.250587,SO2,NA,NA,NA
346,India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2026-03-03 15:00:00,19.083694,72.920967,CO,8,129,39
347,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",2026-03-03 15:00:00,19.2058,72.8682,CO,21,22,22
348,India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2026-03-03 15:00:00,19.215859,72.831718,PM2.5,31,305,164
349,India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2026-03-03 15:00:00,19.215859,72.831718,PM10,78,155,121
350,India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2026-03-03 15:00:00,19.215859,72.831718,NH3,2,3,3
351,India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2026-03-03 15:00:00,19.063214,72.845632,NH3,4,14,9
352,India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2026-03-03 15:00:00,20.555712,74.529236,CO,6,110,20
353,India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2026-03-03 15:00:00,20.555712,74.529236,OZONE,1,95,74
354,India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",2026-03-03 15:00:00,19.296481,72.840923,CO,NA,NA,NA
355,India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",2026-03-03 15:00:00,19.296481,72.840923,OZONE,NA,NA,NA
356,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2026-03-03 15:00:00,19.23241,72.86895,PM10,60,153,105
357,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2026-03-03 15:00:00,19.23241,72.86895,NO2,4,25,14
358,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2026-03-03 15:00:00,19.23241,72.86895,NH3,1,5,4
359,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2026-03-03 15:00:00,19.23241,72.86895,CO,34,80,56
360,India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2026-03-03 15:00:00,18.9767,72.838,PM2.5,33,141,58
361,India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2026-03-03 15:00:00,18.9767,72.838,OZONE,1,59,43
362,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2026-03-03 15:00:00,19.11074,72.86084,PM2.5,NA,NA,NA
363,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2026-03-03 15:00:00,19.11074,72.86084,NO2,49,102,74
364,India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",2026-03-03 15:00:00,19.060498,72.923356,SO2,1,13,6
365,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",2026-03-03 15:00:00,19.000083,72.813993,NO2,35,100,58
366,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",2026-03-03 15:00:00,19.10861,72.83622,PM10,37,220,111
367,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",2026-03-03 15:00:00,19.10861,72.83622,NH3,6,6,6
368,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2026-03-03 15:00:00,19.10078,72.87462,PM10,68,190,108
369,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",2026-03-03 15:00:00,18.91,72.82,SO2,NA,NA,NA
370,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2026-03-03 15:00:00,19.04946,72.923,PM2.5,22,185,94
371,India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2026-03-03 15:00:00,19.173852,77.296291,PM10,50,247,99
372,India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2026-03-03 15:00:00,17.65439,75.90649,PM10,64,312,115
373,India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2026-03-03 15:00:00,17.65439,75.90649,CO,20,152,36
374,India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2026-03-03 15:00:00,19.26777,72.97182,NH3,4,18,9
375,India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",2026-03-03 15:00:00,19.222279,72.957979,OZONE,1,57,40
376,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2026-03-03 15:00:00,19.235581,73.159121,PM2.5,40,379,169
377,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2026-03-03 15:00:00,19.235581,73.159121,PM10,52,421,165
378,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2026-03-03 15:00:00,19.235581,73.159121,SO2,4,104,26
379,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2026-03-03 15:00:00,19.235581,73.159121,OZONE,7,79,46
380,India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2026-03-03 15:00:00,19.445821,72.798823,PM2.5,2,156,83
381,India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2026-03-03 15:00:00,19.445821,72.798823,SO2,1,30,10
382,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",2026-03-03 15:00:00,25.580342,91.894257,PM2.5,NA,NA,NA
383,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",2026-03-03 15:00:00,25.580342,91.894257,PM10,NA,NA,NA
384,India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",2026-03-03 15:00:00,19.265594,76.761463,PM10,35,111,56
385,India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2026-03-03 15:00:00,18.59051,73.77946,NO2,34,85,58
386,India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2026-03-03 15:00:00,18.59051,73.77946,NH3,3,5,4
387,India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",2026-03-03 15:00:00,18.614767,73.799516,OZONE,2,38,25
388,India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2026-03-03 15:00:00,18.616318,73.765797,PM2.5,49,145,78
389,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",2026-03-03 15:00:00,25.580342,91.894257,SO2,23,32,30
