air_id,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollution_level
177,India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",2026-03-03 15:00:00,21.217779,72.834787,CO,65.0,123.0,74.0,Moderate
178,India,Gujarat,Surat,"Science Center, Surat - SMC",2026-03-03 15:00:00,21.170046,72.795405,PM2.5,179.0,447.0,251.0,High
179,India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",2026-03-03 15:00:00,22.320153,73.216285,CO,60.0,139.0,86.0,Moderate
180,India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2026-03-03 15:00:00,20.362421,72.918013,PM10,66.0,120.0,97.0,Moderate
181,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2026-03-03 15:00:00,22.969611,72.6435,NO2,57.0,142.0,101.0,High
182,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2026-03-03 15:00:00,22.969611,72.6435,NH3,7.0,18.0,12.0,Low
183,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2026-03-03 15:00:00,22.969611,72.6435,OZONE,29.0,45.0,36.0,Low
184,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",2026-03-03 15:00:00,30.379589,76.778328,NO2,8.0,12.0,10.0,Low
185,India,Haryana,Jind,"Police Lines, Jind - HSPCB",2026-03-03 15:00:00,29.307814,76.337619,NH3,1.0,3.0,2.0,Low
186,India,Haryana,Jind,"Police Lines, Jind - HSPCB",2026-03-03 15:00:00,29.307814,76.337619,CO,4.0,86.0,20.0,Low
187,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",2026-03-03 15:00:00,29.8006,76.4155,PM2.5,64.0,84.0,76.0,Moderate
188,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-03-03 15:00:00,29.6953,77.0027,NO2,6.0,7.0,6.0,Low
189,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-03-03 15:00:00,29.6953,77.0027,CO,1.0,4.0,2.0,Low
190,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",2026-03-03 15:00:00,29.966942,76.875879,CO,23.0,38.0,30.0,Low
191,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",2026-03-03 15:00:00,29.966942,76.875879,OZONE,20.0,65.0,44.0,Low
192,India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",2026-03-03 15:00:00,27.9002,76.9938,PM2.5,25.0,84.0,52.0,Moderate
193,India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",2026-03-03 15:00:00,27.9002,76.9938,PM10,28.0,94.0,58.0,Moderate
194,India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",2026-03-03 15:00:00,27.9002,76.9938,SO2,31.0,37.0,34.0,Low
195,India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",2026-03-03 15:00:00,27.9002,76.9938,OZONE,22.0,30.0,28.0,Low
196,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",2026-03-03 15:00:00,28.4417,77.3217,NO2,36.0,39.0,38.0,Low
197,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",2026-03-03 15:00:00,28.4417,77.3217,NH3,11.0,12.0,11.0,Low
198,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",2026-03-03 15:00:00,28.4417,77.3217,CO,20.0,65.0,56.0,Moderate
199,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",2026-03-03 15:00:00,29.503664,75.467934,PM10,17.0,54.0,31.0,Low
200,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",2026-03-03 15:00:00,29.503664,75.467934,NH3,13.0,15.0,14.0,Low
201,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",2026-03-03 15:00:00,29.503664,75.467934,CO,25.0,33.0,27.0,Low
202,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",2026-03-03 15:00:00,29.503664,75.467934,OZONE,57.0,81.0,71.0,Moderate
203,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",2026-03-03 15:00:00,28.422681,77.148944,CO,17.0,46.0,28.0,Low
204,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",2026-03-03 15:00:00,28.4227,77.0667,NO2,4.0,10.0,6.0,Low
205,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",2026-03-03 15:00:00,28.4227,77.0667,CO,26.0,63.0,39.0,Low
206,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",2026-03-03 15:00:00,28.450124,77.026305,OZONE,4.0,31.0,22.0,Low
207,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",2026-03-03 15:00:00,28.6701,76.9254,PM2.5,70.0,337.0,241.0,High
208,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",2026-03-03 15:00:00,28.6701,76.9254,NH3,12.0,13.0,13.0,Low
209,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-03-03 15:00:00,28.806223,76.141105,PM10,44.0,268.0,72.0,Moderate
210,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-03-03 15:00:00,28.806223,76.141105,SO2,1.0,8.0,5.0,Low
211,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-03-03 15:00:00,28.806223,76.141105,CO,14.0,20.0,18.0,Low
212,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",2026-03-03 15:00:00,28.593883,76.270653,PM2.5,257.0,311.0,291.0,High
213,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",2026-03-03 15:00:00,28.593883,76.270653,NO2,9.0,20.0,15.0,Low
214,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2026-03-03 15:00:00,23.002657,72.591912,OZONE,42.0,109.0,72.0,Moderate
215,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2026-03-03 15:00:00,23.020509,72.579261,PM2.5,76.0,302.0,160.0,High
216,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2026-03-03 15:00:00,23.020509,72.579261,PM10,110.0,224.0,158.0,High
217,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2026-03-03 15:00:00,23.020509,72.579261,NH3,13.0,114.0,46.0,Low
218,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2026-03-03 15:00:00,23.016834,72.625775,NH3,4.0,8.0,5.0,Low
219,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2026-03-03 15:00:00,23.016834,72.625775,CO,33.0,172.0,50.0,Low
220,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2026-03-03 15:00:00,23.041137,72.456691,NO2,11.0,78.0,33.0,Low
221,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-03-03 15:00:00,23.076793,72.627874,PM2.5,44.0,356.0,182.0,High
222,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-03-03 15:00:00,23.076793,72.627874,PM10,95.0,230.0,132.0,High
223,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-03-03 15:00:00,23.076793,72.627874,NH3,1.0,11.0,4.0,Low
224,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",2026-03-03 15:00:00,21.613267,73.010555,SO2,28.0,29.0,29.0,Low
225,India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",2026-03-03 15:00:00,21.755417,72.139056,NO2,60.0,103.0,89.0,Moderate
226,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",2026-03-03 15:00:00,23.221714,72.654328,SO2,6.0,24.0,16.0,Low
227,India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",2026-03-03 15:00:00,23.59315,72.372792,PM10,45.0,255.0,109.0,High
228,India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",2026-03-03 15:00:00,23.59315,72.372792,CO,114.0,120.0,116.0,High
229,India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",2026-03-03 15:00:00,22.248853,70.776774,NO2,9.0,104.0,30.0,Low
230,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",2026-03-03 15:00:00,28.2068,76.7997,PM10,115.0,193.0,162.0,High
231,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",2026-03-03 15:00:00,28.2068,76.7997,OZONE,6.0,45.0,30.0,Low
232,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2026-03-03 15:00:00,28.39072,77.30059,SO2,8.0,8.0,8.0,Low
233,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2026-03-03 15:00:00,28.39072,77.30059,OZONE,29.0,34.0,31.0,Low
234,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",2026-03-03 15:00:00,28.360699,76.93609,PM10,98.0,137.0,118.0,High
235,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",2026-03-03 15:00:00,28.360699,76.93609,OZONE,10.0,51.0,35.0,Low
236,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",2026-03-03 15:00:00,28.060249,76.113115,OZONE,8.0,30.0,19.0,Low
237,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2026-03-03 15:00:00,29.5364,75.0158,PM2.5,71.0,287.0,170.0,High
238,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",2026-03-03 15:00:00,29.0272,77.0621,PM10,53.0,113.0,85.0,Moderate
239,India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-03-03 15:00:00,30.148057,77.289347,NH3,1.0,4.0,4.0,Low
240,India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-03-03 15:00:00,30.148057,77.289347,CO,27.0,52.0,50.0,Low
241,India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-03-03 15:00:00,30.148057,77.289347,OZONE,8.0,33.0,33.0,Low
242,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2026-03-03 15:00:00,30.943887,76.801991,NO2,9.0,57.0,30.0,Low
243,India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",2026-03-03 15:00:00,34.031606,75.009712,NO2,10.0,70.0,34.0,Low
244,India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",2026-03-03 15:00:00,34.06313,74.96017,SO2,2.0,4.0,3.0,Low
245,India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",2026-03-03 15:00:00,34.066206,74.81982,PM2.5,15.0,33.0,23.0,Low
246,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2026-03-03 15:00:00,12.913522,77.59508,PM2.5,39.0,65.0,52.0,Moderate
247,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2026-03-03 15:00:00,12.913522,77.59508,NO2,26.0,27.0,27.0,Low
248,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2026-03-03 15:00:00,12.951913,77.539784,OZONE,46.0,206.0,206.0,High
249,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2026-03-03 15:00:00,13.029152,77.585901,PM2.5,69.0,151.0,108.0,High
250,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2026-03-03 15:00:00,13.029152,77.585901,OZONE,7.0,20.0,13.0,Low
251,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2026-03-03 15:00:00,12.938539,77.5901,NH3,3.0,10.0,4.0,Low
252,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2026-03-03 15:00:00,12.21041,76.37376,NH3,3.0,6.0,5.0,Low
253,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2026-03-03 15:00:00,12.21041,76.37376,SO2,2.0,8.0,4.0,Low
254,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2026-03-03 15:00:00,13.94,75.555917,CO,12.0,46.0,33.0,Low
255,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2026-03-03 15:00:00,16.7602,77.1428,PM2.5,52.0,162.0,100.0,Moderate
256,India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2026-03-03 15:00:00,28.3153,76.9143,NO2,2.0,39.0,16.0,Low
257,India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2026-03-03 15:00:00,28.3153,76.9143,NH3,4.0,10.0,7.0,Low
258,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",2026-03-03 15:00:00,29.432304,76.972765,PM10,111.0,144.0,128.0,High
259,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",2026-03-03 15:00:00,28.52123,76.37138,SO2,,,,Unknown
260,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",2026-03-03 15:00:00,12.917348,77.622813,OZONE,21.0,57.0,44.0,Low
261,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",2026-03-03 15:00:00,13.428828,77.731418,NH3,,,,Unknown
262,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2026-03-03 15:00:00,13.328028,75.797056,PM2.5,50.0,82.0,64.0,Moderate
263,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2026-03-03 15:00:00,12.938539,77.5901,SO2,6.0,41.0,19.0,Low
264,India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2026-03-03 15:00:00,12.781628,77.629915,PM2.5,50.0,313.0,90.0,Moderate
265,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",2026-03-03 15:00:00,13.02702,77.494094,PM2.5,18.0,59.0,35.0,Low
266,India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2026-03-03 15:00:00,17.336318,76.847397,SO2,2.0,4.0,1.0,Low
267,India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2026-03-03 15:00:00,17.336318,76.847397,OZONE,29.0,33.0,30.0,Low
268,India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2026-03-03 15:00:00,15.459706,75.008381,CO,28.0,83.0,65.0,Moderate
269,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",2026-03-03 15:00:00,28.148556,77.332067,NH3,8.0,9.0,9.0,Low
270,India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-03-03 15:00:00,26.259242,78.216432,PM2.5,44.0,420.0,156.0,High
271,India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-03-03 15:00:00,26.259242,78.216432,NO2,11.0,18.0,15.0,Low
272,India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-03-03 15:00:00,26.259242,78.216432,NH3,2.0,7.0,4.0,Low
273,India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2026-03-03 15:00:00,26.200388,78.147714,NO2,8.0,84.0,24.0,Low
274,India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2026-03-03 15:00:00,22.7289,75.8076,PM10,31.0,352.0,96.0,Moderate
275,India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2026-03-03 15:00:00,22.7289,75.8076,OZONE,8.0,23.0,20.0,Low
276,India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2026-03-03 15:00:00,22.431,75.5213,PM2.5,,,,Unknown
277,India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2026-03-03 15:00:00,22.431,75.5213,PM10,,,,Unknown
278,India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2026-03-03 15:00:00,22.7524,75.8872,CO,33.0,119.0,101.0,High
279,India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2026-03-03 15:00:00,19.786089,72.757971,SO2,2.0,30.0,9.0,Low
280,India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2026-03-03 15:00:00,19.786089,72.757971,OZONE,3.0,129.0,60.0,Moderate
281,India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",2026-03-03 15:00:00,19.9629,79.298714,CO,26.0,33.0,29.0,Low
282,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2026-03-03 15:00:00,19.97753,79.233709,SO2,1.0,96.0,28.0,Low
283,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2026-03-03 15:00:00,19.97753,79.233709,CO,35.0,41.0,40.0,Low
284,India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2026-03-03 15:00:00,20.918946,74.776388,PM10,64.0,250.0,148.0,High
285,India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2026-03-03 15:00:00,20.918946,74.776388,NH3,2.0,3.0,2.0,Low
286,India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2026-03-03 15:00:00,20.918946,74.776388,OZONE,29.0,84.0,31.0,Low
287,India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2026-03-03 15:00:00,21.001264,75.565602,SO2,12.0,100.0,29.0,Low
288,India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-03-03 15:00:00,20.940236,77.789525,PM2.5,56.0,95.0,72.0,Moderate
289,India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-03-03 15:00:00,20.940236,77.789525,NH3,1.0,3.0,3.0,Low
290,India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2026-03-03 15:00:00,20.940236,77.789525,SO2,5.0,13.0,8.0,Low
291,India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2026-03-03 15:00:00,20.939198,77.765701,PM2.5,34.0,194.0,72.0,Moderate
292,India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2026-03-03 15:00:00,20.939198,77.765701,CO,30.0,104.0,34.0,Low
293,India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2026-03-03 15:00:00,19.87562,75.38731,SO2,12.0,25.0,16.0,Low
294,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2026-03-03 15:00:00,19.838944,75.244448,PM2.5,37.0,323.0,104.0,High
295,India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2026-03-03 15:00:00,24.584344,80.854941,SO2,19.0,21.0,20.0,Low
296,India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2026-03-03 15:00:00,24.10897,82.64558,SO2,36.0,54.0,41.0,Low
297,India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2026-03-03 15:00:00,24.10897,82.64558,OZONE,1.0,78.0,44.0,Low
298,India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2026-03-03 15:00:00,19.10122,74.73339,PM10,60.0,124.0,83.0,Moderate
299,India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2026-03-03 15:00:00,19.10122,74.73339,NH3,5.0,7.0,6.0,Low
300,India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2026-03-03 15:00:00,19.10122,74.73339,OZONE,23.0,157.0,108.0,High
301,India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2026-03-03 15:00:00,23.218135,79.95777,PM2.5,18.0,270.0,90.0,Moderate
302,India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2026-03-03 15:00:00,23.50016,80.23284,PM2.5,27.0,307.0,137.0,High
303,India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2026-03-03 15:00:00,23.50016,80.23284,OZONE,10.0,100.0,73.0,Moderate
304,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2026-03-03 15:00:00,23.10844,77.511428,PM10,74.0,325.0,144.0,High
305,India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2026-03-03 15:00:00,23.838586,78.759431,NH3,4.0,9.0,6.0,Low
306,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2026-03-03 15:00:00,16.7602,77.1428,OZONE,18.0,19.0,18.0,Low
307,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",2026-03-03 15:00:00,11.875,75.3732,NH3,1.0,2.0,2.0,Low
308,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2026-03-03 15:00:00,8.8787,76.6073,PM2.5,41.0,49.0,46.0,Low
309,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2026-03-03 15:00:00,8.514909,76.943588,PM2.5,30.0,58.0,42.0,Low
310,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2026-03-03 15:00:00,8.514909,76.943588,OZONE,2.0,57.0,38.0,Low
311,India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2026-03-03 15:00:00,19.16485,73.23409,CO,24.0,66.0,53.0,Moderate
312,India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2026-03-03 15:00:00,19.02439,73.040672,NO2,33.0,60.0,49.0,Low
313,India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2026-03-03 15:00:00,19.02439,73.040672,OZONE,1.0,59.0,36.0,Low
314,India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2026-03-03 15:00:00,19.309073,73.057223,PM10,84.0,185.0,132.0,High
315,India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2026-03-03 15:00:00,19.309073,73.057223,NH3,4.0,7.0,5.0,Low
316,India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2026-03-03 15:00:00,19.309073,73.057223,SO2,3.0,17.0,10.0,Low
317,India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2026-03-03 15:00:00,23.163174,79.973061,SO2,4.0,7.0,6.0,Low
318,India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2026-03-03 15:00:00,23.163174,79.973061,OZONE,5.0,48.0,21.0,Low
319,India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2026-03-03 15:00:00,23.142888,79.916147,NO2,7.0,111.0,45.0,Low
320,India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2026-03-03 15:00:00,23.168606,79.932247,PM2.5,25.0,356.0,144.0,High
321,India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2026-03-03 15:00:00,23.168606,79.932247,CO,4.0,132.0,37.0,Low
322,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2026-03-03 15:00:00,23.210494,77.425409,NH3,4.0,6.0,5.0,Low
323,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2026-03-03 15:00:00,23.210494,77.425409,CO,4.0,109.0,9.0,Low
324,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2026-03-03 15:00:00,23.233584,77.400574,PM2.5,33.0,397.0,175.0,High
325,India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2026-03-03 15:00:00,22.968259,76.064118,OZONE,30.0,90.0,44.0,Low
326,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2026-03-03 15:00:00,19.165332,72.922099,CO,4.0,95.0,49.0,Low
327,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2026-03-03 15:00:00,18.96702,72.84214,PM10,64.0,154.0,110.0,High
328,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2026-03-03 15:00:00,18.96702,72.84214,NO2,38.0,109.0,64.0,Moderate
329,India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2026-03-03 15:00:00,19.187866,72.830407,PM10,30.0,184.0,91.0,Moderate
330,India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2026-03-03 15:00:00,19.187866,72.830407,OZONE,1.0,28.0,10.0,Low
331,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2026-03-03 15:00:00,19.175,72.9419,PM2.5,30.0,365.0,154.0,High
332,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2026-03-03 15:00:00,18.897756,72.81332,NH3,3.0,5.0,4.0,Low
333,India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2026-03-03 15:00:00,21.121801,79.04952,NH3,1.0,13.0,4.0,Low
334,India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2026-03-03 15:00:00,21.14472,79.107595,PM2.5,64.0,353.0,186.0,High
335,India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2026-03-03 15:00:00,21.14472,79.107595,NO2,22.0,112.0,44.0,Low
336,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2026-03-03 15:00:00,21.152875,79.051753,NH3,5.0,9.0,7.0,Low
337,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2026-03-03 15:00:00,21.152875,79.051753,SO2,3.0,93.0,27.0,Low
338,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2026-03-03 15:00:00,21.152875,79.051753,OZONE,2.0,20.0,16.0,Low
339,India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2026-03-03 15:00:00,21.143383,79.048912,CO,9.0,110.0,30.0,Low
340,India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2026-03-03 15:00:00,21.001264,75.565602,OZONE,15.0,95.0,68.0,Moderate
341,India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2026-03-03 15:00:00,19.854616,75.905894,NO2,3.0,10.0,6.0,Low
342,India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2026-03-03 15:00:00,19.854616,75.905894,SO2,15.0,22.0,18.0,Low
343,India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",2026-03-03 15:00:00,19.192056,72.958519,PM10,98.0,101.0,98.0,Moderate
344,India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",2026-03-03 15:00:00,19.192056,72.958519,SO2,10.0,40.0,19.0,Low
345,India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2026-03-03 15:00:00,16.687045,74.250587,SO2,,,,Unknown
346,India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2026-03-03 15:00:00,19.083694,72.920967,CO,8.0,129.0,39.0,Low
347,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",2026-03-03 15:00:00,19.2058,72.8682,CO,21.0,22.0,22.0,Low
348,India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2026-03-03 15:00:00,19.215859,72.831718,PM2.5,31.0,305.0,164.0,High
